ts,date,open,high,low,close
1784894400,2026-07-24 12:00,65045.7,65110.1,64707.5,64746.6
1784898000,2026-07-24 13:00,64746.5,64774.5,63882.3,64129.1
1784901600,2026-07-24 14:00,64128.9,64170.0,63666.0,64031.4
1784905200,2026-07-24 15:00,64031.3,64305.8,63824.3,64065.1
1784908800,2026-07-24 16:00,64065.1,64176.5,63854.3,63930.4
1784912400,2026-07-24 17:00,63930.3,64177.9,63882.6,64154.9
1784916000,2026-07-24 18:00,64154.9,64262.3,64104.1,64242.8
1784919600,2026-07-24 19:00,64242.7,64266.9,64113.4,64199.5
1784923200,2026-07-24 20:00,64199.5,64260.1,64105.0,64139.6
1784926800,2026-07-24 21:00,64139.6,64195.1,64098.7,64112.2
1784930400,2026-07-24 22:00,64112.2,64187.6,64098.7,64132.7
1784934000,2026-07-24 23:00,64132.8,64155.0,64102.2,64116.5
1784937600,2026-07-25 00:00,64116.5,64155.0,64005.4,64049.6
1784941200,2026-07-25 01:00,64049.6,64135.0,63977.0,64039.2
1784944800,2026-07-25 02:00,64039.1,64072.3,63988.4,64010.5
1784948400,2026-07-25 03:00,64010.6,64073.7,63988.4,64052.9
1784952000,2026-07-25 04:00,64053.0,64181.0,64052.9,64146.9
1784955600,2026-07-25 05:00,64147.0,64166.6,63940.7,63990.1
1784959200,2026-07-25 06:00,63990.0,64032.0,63933.2,63982.9
1784962800,2026-07-25 07:00,63982.9,64005.5,63966.8,63972.9
1784966400,2026-07-25 08:00,63973.0,63973.1,63760.5,63844.3
1784970000,2026-07-25 09:00,63844.4,64000.0,63794.2,63973.9
1784973600,2026-07-25 10:00,63973.8,64039.7,63959.3,64039.6
1784977200,2026-07-25 11:00,64039.6,64078.5,64014.7,64031.3
1784980800,2026-07-25 12:00,64031.2,64088.2,64006.2,64088.2
1784984400,2026-07-25 13:00,64088.1,64236.8,64072.2,64136.9
1784988000,2026-07-25 14:00,64136.8,64187.4,64079.2,64177.7
1784991600,2026-07-25 15:00,64177.7,64243.6,64135.5,64150.0
1784995200,2026-07-25 16:00,64150.1,64219.0,64092.2,64180.9
1784998800,2026-07-25 17:00,64180.8,64330.2,64162.1,64236.6
1785002400,2026-07-25 18:00,64236.7,64417.1,64236.7,64391.4
1785006000,2026-07-25 19:00,64391.3,64410.0,64351.4,64359.6
1785009600,2026-07-25 20:00,64359.7,64367.8,64282.9,64303.9
1785013200,2026-07-25 21:00,64304.0,64407.1,64233.0,64318.5
1785016800,2026-07-25 22:00,64318.6,64393.0,64318.5,64377.6
1785020400,2026-07-25 23:00,64377.7,64393.4,64331.9,64338.1
1785024000,2026-07-26 00:00,64338.0,64482.7,64317.9,64482.6
1785027600,2026-07-26 01:00,64482.7,64514.1,64422.6,64434.3
1785031200,2026-07-26 02:00,64434.5,64500.0,64394.0,64490.6
1785034800,2026-07-26 03:00,64490.6,64553.9,64453.2,64518.8
1785038400,2026-07-26 04:00,64518.9,64566.0,64452.9,64493.1
1785042000,2026-07-26 05:00,64493.2,64493.2,64359.3,64386.0
1785045600,2026-07-26 06:00,64386.0,64428.7,64256.4,64408.9
1785049200,2026-07-26 07:00,64409.0,64439.1,64313.5,64341.2
1785052800,2026-07-26 08:00,64341.3,64467.5,64320.2,64450.1
1785056400,2026-07-26 09:00,64450.0,64525.2,64450.0,64512.3
1785060000,2026-07-26 10:00,64512.3,64557.3,64472.4,64490.9
1785063600,2026-07-26 11:00,64491.0,64507.2,64470.0,64481.4
1785067200,2026-07-26 12:00,64481.5,64639.0,64405.9,64434.2
1785070800,2026-07-26 13:00,64434.2,64548.3,64379.7,64491.8
1785074400,2026-07-26 14:00,64491.9,64748.3,64491.8,64687.2
1785078000,2026-07-26 15:00,64687.2,64819.3,64640.0,64733.6
1785081600,2026-07-26 16:00,64733.5,64909.0,64670.1,64700.0
1785085200,2026-07-26 17:00,64700.0,64769.1,64639.9,64663.2
1785088800,2026-07-26 18:00,64663.3,64749.4,64634.0,64706.8
1785092400,2026-07-26 19:00,64706.8,64729.4,64638.8,64665.5
1785096000,2026-07-26 20:00,64665.6,64676.2,64606.3,64621.3
1785099600,2026-07-26 21:00,64621.2,64897.1,64621.2,64821.7
1785103200,2026-07-26 22:00,64821.7,65480.0,64821.7,65384.7
1785106800,2026-07-26 23:00,65384.7,65555.0,65245.6,65375.1
1785110400,2026-07-27 00:00,65375.2,65398.8,65033.0,65106.0
1785114000,2026-07-27 01:00,65106.1,65196.7,64872.0,65179.8
1785117600,2026-07-27 02:00,65179.9,65254.4,65088.0,65145.7
1785121200,2026-07-27 03:00,65145.6,65344.0,65143.5,65261.5
1785124800,2026-07-27 04:00,65261.5,65484.6,65216.0,65257.2
1785128400,2026-07-27 05:00,65257.2,65468.2,65251.0,65434.3
1785132000,2026-07-27 06:00,65434.2,65722.5,65377.5,65388.0
1785135600,2026-07-27 07:00,65388.0,65421.3,65190.0,65195.9
1785139200,2026-07-27 08:00,65196.0,65234.0,65092.3,65133.0
1785142800,2026-07-27 09:00,65132.9,65315.7,65066.3,65234.4
1785146400,2026-07-27 10:00,65234.5,65412.8,65202.1,65314.7
1785150000,2026-07-27 11:00,65314.7,65314.8,65061.1,65073.1
1785153600,2026-07-27 12:00,65073.1,65240.2,64811.0,65065.0
1785157200,2026-07-27 13:00,65065.0,65689.6,64885.3,65189.4
1785160800,2026-07-27 14:00,65189.4,65409.3,64418.9,64663.4
1785164400,2026-07-27 15:00,64663.4,64750.0,64374.4,64517.1
1785168000,2026-07-27 16:00,64517.2,64941.7,64479.0,64871.0
1785171600,2026-07-27 17:00,64871.0,65069.4,64761.7,64994.3
1785175200,2026-07-27 18:00,64994.2,65034.9,64727.3,64854.7
1785178800,2026-07-27 19:00,64854.7,65056.8,64782.0,64959.2
1785182400,2026-07-27 20:00,64959.2,65030.8,64873.6,64940.4
1785186000,2026-07-27 21:00,64940.3,64940.4,64762.1,64790.2
1785189600,2026-07-27 22:00,64790.3,64790.3,63755.3,63755.4
1785193200,2026-07-27 23:00,63755.5,63903.6,63567.0,63720.8
1785196800,2026-07-28 00:00,63720.7,63794.3,63439.1,63453.1
1785200400,2026-07-28 01:00,63453.1,63500.0,63021.0,63195.9
1785204000,2026-07-28 02:00,63195.8,63269.8,63069.8,63148.2
1785207600,2026-07-28 03:00,63148.1,63342.8,63131.9,63310.1
1785211200,2026-07-28 04:00,63310.0,63333.3,63187.2,63323.5
1785214800,2026-07-28 05:00,63323.5,63588.0,63294.9,63417.4
1785218400,2026-07-28 06:00,63417.5,63642.2,63365.4,63609.4
1785222000,2026-07-28 07:00,63609.4,63635.4,63421.0,63476.8
1785225600,2026-07-28 08:00,63476.8,63513.9,63370.1,63401.7
1785229200,2026-07-28 09:00,63401.6,63557.0,63337.7,63367.8
1785232800,2026-07-28 10:00,63367.8,63532.1,63263.5,63439.6
1785236400,2026-07-28 11:00,63439.6,63569.0,63322.6,63430.8
1785240000,2026-07-28 12:00,63430.7,63548.8,63355.4,63520.1
1785243600,2026-07-28 13:00,63520.1,63568.6,62660.1,63078.9
1785247200,2026-07-28 14:00,63078.8,63521.0,62937.0,63384.1
1785250800,2026-07-28 15:00,63384.0,64014.2,63231.9,63899.4
1785254400,2026-07-28 16:00,63899.5,64084.5,63746.4,64020.0
1785258000,2026-07-28 17:00,64019.9,64020.0,63477.2,63666.0
1785261600,2026-07-28 18:00,63666.0,63824.0,63646.6,63710.8
1785265200,2026-07-28 19:00,63710.8,63882.4,63650.1,63882.4
1785268800,2026-07-28 20:00,63882.4,63993.2,63850.4,63890.8
1785272400,2026-07-28 21:00,63890.7,64047.9,63863.8,63950.1
1785276000,2026-07-28 22:00,63950.1,64000.0,63739.8,63754.6
1785279600,2026-07-28 23:00,63754.6,63934.3,63526.0,63903.6
1785283200,2026-07-29 00:00,63903.6,64175.0,63846.0,63927.5
1785286800,2026-07-29 01:00,63927.5,63978.7,63657.8,63682.5
1785290400,2026-07-29 02:00,63682.4,64110.5,63630.0,63955.0
1785294000,2026-07-29 03:00,63955.0,63984.7,63684.7,63727.0
1785297600,2026-07-29 04:00,63727.0,63950.0,63569.5,63944.2
1785301200,2026-07-29 05:00,63944.3,64071.1,63866.4,64045.3
1785304800,2026-07-29 06:00,64045.3,64444.0,64004.7,64407.7
1785308400,2026-07-29 07:00,64407.8,64544.0,64376.1,64539.0
1785312000,2026-07-29 08:00,64539.1,64556.6,64251.0,64391.2
1785315600,2026-07-29 09:00,64391.2,64715.9,64353.2,64660.7
1785319200,2026-07-29 10:00,64660.8,64691.4,64381.2,64444.0
1785322800,2026-07-29 11:00,64444.0,64565.2,64388.0,64480.0
1785326400,2026-07-29 12:00,64479.9,64480.0,64175.4,64248.2
1785330000,2026-07-29 13:00,64248.2,64639.9,64113.6,64634.6
1785333600,2026-07-29 14:00,64634.6,64688.0,64019.0,64078.1
1785337200,2026-07-29 15:00,64078.2,64170.7,63857.4,63940.2
1785340800,2026-07-29 16:00,63940.2,64131.9,63600.0,63786.6
1785344400,2026-07-29 17:00,63786.6,64287.3,63680.1,64247.5
1785348000,2026-07-29 18:00,64247.4,64703.9,63742.9,64484.5
1785351600,2026-07-29 19:00,64484.4,64575.7,63483.9,63564.1
1785355200,2026-07-29 20:00,63564.0,63721.0,63336.0,63487.9
1785358800,2026-07-29 21:00,63487.8,63831.8,63234.0,63831.1
1785362400,2026-07-29 22:00,63831.2,64108.4,63831.1,63916.9
1785366000,2026-07-29 23:00,63916.9,64044.4,63868.0,63958.9
1785369600,2026-07-30 00:00,63958.9,64098.2,63576.4,63673.7
1785373200,2026-07-30 01:00,63673.7,64355.9,63662.6,64245.3
1785376800,2026-07-30 02:00,64245.2,64393.0,64139.0,64163.7
1785380400,2026-07-30 03:00,64163.6,64282.8,64109.0,64134.0
1785384000,2026-07-30 04:00,64134.0,64152.3,63980.0,63998.5
1785387600,2026-07-30 05:00,63998.6,64156.4,63881.0,64013.6
1785391200,2026-07-30 06:00,64013.5,64054.8,63930.0,63974.6
1785394800,2026-07-30 07:00,63974.6,64121.9,63913.6,63981.9
1785398400,2026-07-30 08:00,63981.8,64334.6,63950.0,64280.4
1785402000,2026-07-30 09:00,64280.4,64618.1,64257.1,64550.0
1785405600,2026-07-30 10:00,64550.0,64612.5,64538.2,64548.9
1785409200,2026-07-30 11:00,64548.9,64870.0,64515.1,64766.8
1785412800,2026-07-30 12:00,64766.9,65015.6,64765.6,64892.6
1785416400,2026-07-30 13:00,64892.7,65157.0,64663.0,64995.9
1785420000,2026-07-30 14:00,64995.8,65015.3,64588.4,64649.0
1785423600,2026-07-30 15:00,64649.1,64861.4,64571.4,64694.2
1785427200,2026-07-30 16:00,64694.2,64933.0,64694.2,64785.1
1785430800,2026-07-30 17:00,64785.1,64957.2,64738.1,64842.4
1785434400,2026-07-30 18:00,64842.4,64871.1,64657.4,64668.9
1785438000,2026-07-30 19:00,64668.9,64875.0,64668.8,64778.6
1785441600,2026-07-30 20:00,64778.5,64909.0,64723.4,64750.0
1785445200,2026-07-30 21:00,64750.0,64780.8,64678.2,64706.5
1785448800,2026-07-30 22:00,64706.6,64995.0,64636.3,64827.4
1785452400,2026-07-30 23:00,64827.3,65062.9,64698.5,64750.0
1785456000,2026-07-31 00:00,64750.0,64878.0,64663.7,64698.5
1785459600,2026-07-31 01:00,64698.5,65391.3,64444.0,64535.1
1785463200,2026-07-31 02:00,64535.2,64593.3,64177.9,64271.9
1785466800,2026-07-31 03:00,64272.0,64410.4,64138.0,64344.0
1785470400,2026-07-31 04:00,64344.0,64425.6,64210.0,64281.6
1785474000,2026-07-31 05:00,64281.6,64396.7,64242.5,64334.4
1785477600,2026-07-31 06:00,64334.3,64476.8,64179.9,64208.5
1785481200,2026-07-31 07:00,64208.4,64217.0,63835.6,63909.1
1785484800,2026-07-31 08:00,63909.0,63950.0,63777.7,63801.9
1785488400,2026-07-31 09:00,63801.8,63820.0,63601.2,63689.0
1785492000,2026-07-31 10:00,63689.1,63923.4,63577.0,63886.1
1785495600,2026-07-31 11:00,63886.2,63982.2,63755.1,63779.4
1785499200,2026-07-31 12:00,63779.4,63804.1,63595.3,63727.4
1785502800,2026-07-31 13:00,63727.4,63807.5,63216.2,63248.1
1785506400,2026-07-31 14:00,63248.0,63291.6,62410.5,62663.8
1785510000,2026-07-31 15:00,62663.9,62749.7,62458.0,62695.4
1785513600,2026-07-31 16:00,62695.3,62913.4,62680.1,62849.4
1785517200,2026-07-31 17:00,62849.4,63270.1,62780.8,63215.6
1785520800,2026-07-31 18:00,63215.6,63275.7,62935.1,63064.9
1785524400,2026-07-31 19:00,63065.0,63133.0,62906.3,62947.2
1785528000,2026-07-31 20:00,62947.1,63003.0,62901.0,62928.7
1785531600,2026-07-31 21:00,62928.7,63037.0,62814.1,62924.7
1785535200,2026-07-31 22:00,62924.8,62996.7,62835.0,62916.7
1785538800,2026-07-31 23:00,62916.8,62990.0,62825.0,62859.9
1785542400,2026-08-01 00:00,62859.8,62995.0,62859.8,62909.4
1785546000,2026-08-01 01:00,62909.4,62964.6,62888.9,62946.7
1785549600,2026-08-01 02:00,62946.7,63084.6,62946.7,63040.8
1785553200,2026-08-01 03:00,63040.8,63045.7,62937.5,62973.8
1785556800,2026-08-01 04:00,62973.8,63079.2,62964.1,63073.9
1785560400,2026-08-01 05:00,63074.0,63118.7,62969.6,62999.8
1785564000,2026-08-01 06:00,62999.8,63053.1,62965.2,63049.9
1785567600,2026-08-01 07:00,63049.9,63086.3,63001.4,63019.6
1785571200,2026-08-01 08:00,63019.6,63126.6,63019.5,63097.4
1785574800,2026-08-01 09:00,63097.4,63111.4,63014.1,63021.4
1785578400,2026-08-01 10:00,63021.4,63085.0,62956.5,63029.1
1785582000,2026-08-01 11:00,63029.1,63064.0,63010.1,63045.1
1785585600,2026-08-01 12:00,63045.2,63094.1,63045.1,63068.9
1785589200,2026-08-01 13:00,63068.9,63075.9,63010.1,63036.7
1785592800,2026-08-01 14:00,63036.6,63097.5,63036.6,63097.1
1785596400,2026-08-01 15:00,63097.1,63097.1,62976.4,62976.4
1785600000,2026-08-01 16:00,62976.4,63006.6,62838.8,62899.9
1785603600,2026-08-01 17:00,62899.9,62969.5,62633.3,62684.0
1785607200,2026-08-01 18:00,62684.1,62710.7,62228.8,62552.5
1785610800,2026-08-01 19:00,62552.6,62596.5,62430.8,62502.1
1785614400,2026-08-01 20:00,62502.1,62642.9,62456.9,62631.8
1785618000,2026-08-01 21:00,62631.8,62844.9,62631.8,62789.4
1785621600,2026-08-01 22:00,62789.5,62844.5,62762.4,62800.1
1785625200,2026-08-01 23:00,62800.1,62830.0,62737.1,62792.3
1785628800,2026-08-02 00:00,62792.3,62950.0,62782.3,62807.5
1785632400,2026-08-02 01:00,62807.5,63066.0,62807.5,62960.8
1785636000,2026-08-02 02:00,62960.9,63542.0,62925.6,63425.4
1785639600,2026-08-02 03:00,63425.5,63529.4,63351.3,63436.7
1785643200,2026-08-02 04:00,63436.8,63600.0,63436.7,63557.1
1785646800,2026-08-02 05:00,63557.1,63620.0,63382.9,63428.5
1785650400,2026-08-02 06:00,63428.6,63478.8,63402.5,63460.0
1785654000,2026-08-02 07:00,63460.1,63514.2,63449.0,63468.1
1785657600,2026-08-02 08:00,63468.0,63507.8,63141.0,63171.1
1785661200,2026-08-02 09:00,63171.2,63301.6,63065.3,63249.8
1785664800,2026-08-02 10:00,63249.7,63249.7,63096.0,63176.7
1785668400,2026-08-02 11:00,63176.6,63186.1,62961.1,63007.3
1785672000,2026-08-02 12:00,63007.2,63215.1,63007.2,63097.2
1785675600,2026-08-02 13:00,63097.2,63119.2,62974.4,63095.0
1785679200,2026-08-02 14:00,63095.0,63163.2,63031.7,63042.7
1785682800,2026-08-02 15:00,63042.6,63158.2,63023.0,63081.6
1785686400,2026-08-02 16:00,63081.6,63258.8,63038.0,63158.6
1785690000,2026-08-02 17:00,63158.6,63323.6,63130.0,63279.7
1785693600,2026-08-02 18:00,63279.6,63594.6,63266.4,63364.2
1785697200,2026-08-02 19:00,63364.2,63459.8,63306.0,63432.9
1785700800,2026-08-02 20:00,63433.0,63483.3,63383.0,63477.2
1785704400,2026-08-02 21:00,63477.3,63774.6,63459.9,63560.0
1785708000,2026-08-02 22:00,63560.0,63779.0,63343.2,63398.0
1785711600,2026-08-02 23:00,63398.0,63577.1,63306.2,63550.0
1785715200,2026-08-03 00:00,63550.0,63575.6,63168.3,63298.9
1785718800,2026-08-03 01:00,63299.0,63332.8,63088.0,63185.9
1785722400,2026-08-03 02:00,63185.9,63266.1,63068.1,63118.3
1785726000,2026-08-03 03:00,63118.2,63152.8,62745.0,62839.7
1785729600,2026-08-03 04:00,62839.8,62976.8,62745.3,62765.3
1785733200,2026-08-03 05:00,62765.2,62848.0,62716.0,62799.9
1785736800,2026-08-03 06:00,62800.0,62850.1,62576.2,62594.9
1785740400,2026-08-03 07:00,62594.8,62671.6,62520.0,62591.0
1785744000,2026-08-03 08:00,62591.0,62624.0,62268.2,62512.4
1785747600,2026-08-03 09:00,62512.4,62846.3,62487.9,62806.0
1785751200,2026-08-03 10:00,62806.0,62838.5,62584.8,62708.8
1785754800,2026-08-03 11:00,62708.9,62746.4,62506.8,62534.1
1785758400,2026-08-03 12:00,62534.1,62769.1,62400.0,62669.9
1785762000,2026-08-03 13:00,62669.9,63368.1,62533.3,63317.6
1785765600,2026-08-03 14:00,63317.7,63956.4,63109.7,63927.9
1785769200,2026-08-03 15:00,63928.0,63960.0,63610.2,63659.5
1785772800,2026-08-03 16:00,63659.5,63907.4,63626.2,63738.0
1785776400,2026-08-03 17:00,63737.9,64049.5,63680.0,63874.1
1785780000,2026-08-03 18:00,63874.1,63973.1,63735.0,63835.5
1785783600,2026-08-03 19:00,63835.6,64058.8,63807.3,63836.9
1785787200,2026-08-03 20:00,63836.9,63992.9,63737.2,63755.9
1785790800,2026-08-03 21:00,63755.9,63763.5,63505.4,63561.1
1785794400,2026-08-03 22:00,63561.1,63648.7,63352.2,63587.6
1785798000,2026-08-03 23:00,63587.6,63596.5,63435.3,63497.2
1785801600,2026-08-04 00:00,63497.1,63558.8,63290.2,63337.6
1785805200,2026-08-04 01:00,63337.6,63911.6,63337.5,63816.1
1785808800,2026-08-04 02:00,63816.1,63958.6,63651.8,63802.3
1785812400,2026-08-04 03:00,63802.3,63843.7,63624.1,63771.0
1785816000,2026-08-04 04:00,63771.0,64239.8,63732.0,64004.4
1785819600,2026-08-04 05:00,64004.5,64032.8,63762.0,63783.7
1785823200,2026-08-04 06:00,63783.6,63830.0,63630.0,63653.4
1785826800,2026-08-04 07:00,63653.3,63736.9,63480.0,63666.5
1785830400,2026-08-04 08:00,63666.5,63730.0,63539.0,63559.7
1785834000,2026-08-04 09:00,63559.7,63589.2,63495.4,63576.4
1785837600,2026-08-04 10:00,63576.4,63818.7,63428.8,63743.3
1785841200,2026-08-04 11:00,63743.4,63926.0,63679.5,63900.2
1785844800,2026-08-04 12:00,63900.2,64034.3,63763.1,63875.1
1785848400,2026-08-04 13:00,63875.2,64080.0,63625.5,63663.7
1785852000,2026-08-04 14:00,63663.7,64177.0,63582.1,64100.0
1785855600,2026-08-04 15:00,64100.0,64200.0,63782.7,64088.4
1785859200,2026-08-04 16:00,64088.3,64104.0,63866.5,63928.9
1785862800,2026-08-04 17:00,63928.8,64159.4,63856.4,63936.1
1785866400,2026-08-04 18:00,63936.2,64370.0,63932.0,64270.7
1785870000,2026-08-04 19:00,64270.8,64388.0,64140.1,64197.3
1785873600,2026-08-04 20:00,64197.3,64397.6,63918.2,64316.3
1785877200,2026-08-04 21:00,64316.4,64316.4,64145.9,64166.8
1785880800,2026-08-04 22:00,64166.7,64267.2,64107.5,64238.0
1785884400,2026-08-04 23:00,64237.9,64512.9,64017.7,64075.5
1785888000,2026-08-05 00:00,64075.6,64163.8,63951.1,63970.9
1785891600,2026-08-05 01:00,63970.9,64321.3,63917.1,64306.3
1785895200,2026-08-05 02:00,64306.3,64480.0,64292.8,64340.3
1785898800,2026-08-05 03:00,64340.3,64416.9,64010.1,64145.6
1785902400,2026-08-05 04:00,64145.6,64193.0,64052.4,64141.5
1785906000,2026-08-05 05:00,64141.5,64500.0,64131.5,64307.7
1785909600,2026-08-05 06:00,64307.7,64345.8,64204.8,64226.0
1785913200,2026-08-05 07:00,64226.0,64247.8,63962.4,64141.0
1785916800,2026-08-05 08:00,64141.0,64257.1,64066.1,64096.3
1785920400,2026-08-05 09:00,64096.4,64181.6,64068.4,64127.5
1785924000,2026-08-05 10:00,64127.4,64217.0,63982.2,64033.0
1785927600,2026-08-05 11:00,64033.0,64116.0,64013.1,64044.6
1785931200,2026-08-05 12:00,64044.7,64575.2,64003.0,64295.4
1785934800,2026-08-05 13:00,64295.3,64387.0,63847.0,64387.0
1785938400,2026-08-05 14:00,64386.9,64548.6,64265.4,64443.3
1785942000,2026-08-05 15:00,64443.4,64728.5,64348.7,64353.6
1785945600,2026-08-05 16:00,64353.6,64740.5,64352.5,64631.9
1785949200,2026-08-05 17:00,64631.8,64780.0,64506.3,64733.6
1785952800,2026-08-05 18:00,64733.6,64810.0,64634.1,64762.8
1785956400,2026-08-05 19:00,64762.7,64898.0,64745.2,64805.7
1785960000,2026-08-05 20:00,64805.8,65022.0,64772.3,64804.2
1785963600,2026-08-05 21:00,64804.2,64804.3,64635.6,64710.1
1785967200,2026-08-05 22:00,64710.1,64766.2,64601.0,64607.0
1785970800,2026-08-05 23:00,64607.0,64721.2,64535.6,64633.9
1785974400,2026-08-06 00:00,64634.0,64696.0,64533.9,64614.8
1785978000,2026-08-06 01:00,64614.8,64634.9,64461.0,64560.0
1785981600,2026-08-06 02:00,64560.1,64627.6,64386.3,64550.6
1785985200,2026-08-06 03:00,64550.7,64551.3,64463.2,64496.2
1785988800,2026-08-06 04:00,64496.3,64702.9,64461.9,64695.9
1785992400,2026-08-06 05:00,64695.8,64971.7,64695.6,64879.5
1785996000,2026-08-06 06:00,64879.6,64879.6,64712.6,64830.5
1785999600,2026-08-06 07:00,64830.5,64944.3,64750.0,64789.4
1786003200,2026-08-06 08:00,64789.3,64971.0,64730.9,64913.9
1786006800,2026-08-06 09:00,64913.9,64917.5,64597.2,64649.1
1786010400,2026-08-06 10:00,64649.1,64656.0,64552.6,64589.2
1786014000,2026-08-06 11:00,64589.3,64629.0,64473.0,64590.1
1786017600,2026-08-06 12:00,64590.1,64614.3,64360.2,64392.4
1786021200,2026-08-06 13:00,64392.4,64501.0,64111.0,64404.8
1786024800,2026-08-06 14:00,64404.8,64825.0,64333.0,64748.2
1786028400,2026-08-06 15:00,64748.2,64962.0,64588.5,64604.2
1786032000,2026-08-06 16:00,64604.2,64745.5,64556.7,64723.2
1786035600,2026-08-06 17:00,64723.3,64807.4,64514.1,64583.1
1786039200,2026-08-06 18:00,64583.1,64589.6,64343.7,64388.8
1786042800,2026-08-06 19:00,64388.8,64445.6,64323.2,64412.8
1786046400,2026-08-06 20:00,64412.8,64510.7,64403.7,64403.7
1786050000,2026-08-06 21:00,64403.7,64490.2,64371.9,64411.8
1786053600,2026-08-06 22:00,64411.9,64419.3,64294.3,64317.8
1786057200,2026-08-06 23:00,64317.7,64333.1,64163.5,64300.0
1786060800,2026-08-07 00:00,64299.9,64387.3,64195.2,64291.9
1786064400,2026-08-07 01:00,64291.9,64450.0,64263.0,64394.8
1786068000,2026-08-07 02:00,64394.7,64524.8,64220.0,64369.5
1786071600,2026-08-07 03:00,64369.4,64380.5,64227.8,64264.0
1786075200,2026-08-07 04:00,64264.0,64340.2,64128.3,64225.8
1786078800,2026-08-07 05:00,64225.8,64370.1,64139.7,64310.6
1786082400,2026-08-07 06:00,64310.7,64441.0,64255.0,64280.1
1786086000,2026-08-07 07:00,64280.2,64405.0,64229.9,64288.9
1786089600,2026-08-07 08:00,64288.8,64646.6,64268.9,64576.4
1786093200,2026-08-07 09:00,64576.3,64939.4,64576.3,64809.0
1786096800,2026-08-07 10:00,64809.1,64888.7,64768.5,64867.3
1786100400,2026-08-07 11:00,64867.4,65187.9,64867.4,64996.1
1786104000,2026-08-07 12:00,64996.2,65358.0,64954.0,65259.1
1786107600,2026-08-07 13:00,65259.0,65305.6,64946.8,64984.8
1786111200,2026-08-07 14:00,64984.9,65250.0,64756.8,64927.3
1786114800,2026-08-07 15:00,64927.3,65117.7,64859.5,64885.4
1786118400,2026-08-07 16:00,64885.5,65050.0,64779.9,64779.9
1786122000,2026-08-07 17:00,64779.9,64805.1,64490.0,64740.3
1786125600,2026-08-07 18:00,64740.2,64857.9,64655.0,64712.1
1786129200,2026-08-07 19:00,64712.1,65000.0,64712.0,64932.9
1786132800,2026-08-07 20:00,64932.9,65015.3,64916.6,64942.1
1786136400,2026-08-07 21:00,64942.2,65078.7,64895.0,64895.3
1786140000,2026-08-07 22:00,64895.3,64919.6,64815.3,64857.3
1786143600,2026-08-07 23:00,64857.3,64885.8,64846.3,64885.4
1786147200,2026-08-08 00:00,64885.5,64927.6,64784.3,64890.3
1786150800,2026-08-08 01:00,64890.3,64927.8,64871.6,64880.6
1786154400,2026-08-08 02:00,64880.6,64931.8,64863.5,64889.5
1786158000,2026-08-08 03:00,64889.5,65046.1,64884.0,65000.0
1786161600,2026-08-08 04:00,65000.0,65040.1,64934.9,64976.5
1786165200,2026-08-08 05:00,64976.5,65000.0,64942.6,64967.0
1786168800,2026-08-08 06:00,64967.1,64991.0,64931.8,64978.2
1786172400,2026-08-08 07:00,64978.3,64983.0,64919.5,64936.3
